datetime,ELCE
2014-12-18,2296.969
2014-12-19,2261.0349999999994
2014-12-20,2428.557
2014-12-21,2479.5890000000004
2014-12-22,2404.627
2014-12-23,2417.851
2014-12-24,2593.8089999999997
2014-12-25,2406.3170000000005
2014-12-26,2438.305
2014-12-27,2617.943
2014-12-28,2688.6379999999995
2014-12-29,2667.2580000000003
2014-12-30,2816.565
2014-12-31,3012.162
2015-01-01,2733.486397403318
2015-01-02,2539.5088435219955
2015-01-03,2705.4725333727106
2015-01-04,2638.3361622223965
2015-01-05,2471.0901877720858
2015-01-06,2496.517357430601
2015-01-07,2565.409529236243
2015-01-08,2598.0104782734047
2015-01-09,2619.0631247298
2015-01-10,2614.1517579257875
2015-01-11,2651.846787324018
2015-01-12,2433.6626136013483
2015-01-13,2324.0999025768315
2015-01-14,2232.7428117703353
2015-01-15,2302.1744937830395
2015-01-16,2207.8459951510554
2015-01-17,2371.400498068439
2015-01-18,2392.562581506539
2015-01-19,2181.910559762772
2015-01-20,2305.7941374420866
2015-01-21,2329.9880136297493
2015-01-22,2294.175171569017
2015-01-23,2352.4746526986646
2015-01-24,2543.7308953048105
2015-01-25,2525.1071908864765
2015-01-26,2314.164000790331
2015-01-27,2426.900233920602
2015-01-28,2369.202623290591
2015-01-29,2422.7886424785993
2015-01-30,2479.579434194775
2015-01-31,2597.802800451402
2015-02-01,2628.0679999999998
2015-02-02,2366.504000000001
2015-02-03,2466.35
2015-02-04,2444.54
2015-02-05,2484.146
2015-02-06,2573.743
2015-02-07,2667.8160000000003
2015-02-08,2730.5249999999996
2015-02-09,2524.8360000000002
2015-02-10,2428.5220000000004
2015-02-11,2357.026
2015-02-12,2363.2760000000003
2015-02-13,2359.3329999999996
2015-02-14,2500.233
2015-02-15,2437.522
2015-02-16,2243.781
2015-02-17,2301.9130000000005
2015-02-18,2292.829
2015-02-19,2294.719
2015-02-20,2281.045
2015-02-21,2450.5510000000004
2015-02-22,2534.1189999999997
2015-02-23,2256.704
2015-02-24,2289.2960000000003
2015-02-25,2286.6139999999996
2015-02-26,2185.478
2015-02-27,2197.128
2015-02-28,2415.0420000000004
2015-03-01,2563.035
2015-03-02,2312.5890000000004
2015-03-03,2110.65
2015-03-04,2233.115
2015-03-05,2351.612
2015-03-06,2384.516
2015-03-07,2588.9700000000003
2015-03-08,2492.595
2015-03-09,2277.7770000000005
2015-03-10,2198.8279999999995
2015-03-11,2358.5269999999996
2015-03-12,2314.299
2015-03-13,2302.323
2015-03-14,2530.367
2015-03-15,2552.254
2015-03-16,2283.7520000000004
2015-03-17,2246.1300000000006
2015-03-18,2177.581
2015-03-19,2133.7319999999995
2015-03-20,2214.660999999999
2015-03-21,2354.929
2015-03-22,2340.714
2015-03-23,2113.839
2015-03-24,2128.7349999999997
2015-03-25,2180.082
2015-03-26,2065.098
2015-03-27,2227.355
2015-03-28,2196.4019999999996
2015-03-29,2089.371
2015-03-30,2034.248
2015-03-31,2041.787
2015-04-01,2034.5300000000002
2015-04-02,2099.2900000000004
2015-04-03,2251.53
2015-04-04,2442.49
2015-04-05,2096.5099999999993
2015-04-06,2205.23
2015-04-07,2136.640000000001
2015-04-08,2110.44
2015-04-09,2033.3300000000004
2015-04-10,1933.6799999999998
2015-04-11,2057.3599999999997
2015-04-12,2018.6799999999996
2015-04-13,1789.6699999999996
2015-04-14,1805.3299999999997
2015-04-15,1799.5200000000002
2015-04-16,1801.18
2015-04-17,2005.8799999999999
2015-04-18,2302.65
2015-04-19,2190.11
2015-04-20,1872.3200000000006
2015-04-21,1831.51
2015-04-22,1808.3400000000001
2015-04-23,1829.61
2015-04-24,1880.99
2015-04-25,1916.8800000000003
2015-04-26,1843.25
2015-04-27,1796.7399999999996
2015-04-28,1946.4499999999998
2015-04-29,1799.96
2015-04-30,1816.1699999999998
2015-05-01,1818.0916946181587
2015-05-02,1750.8881073197017
2015-05-03,1940.134685075366
2015-05-04,1792.6744812692923
2015-05-05,1889.9891921019914
2015-05-06,1878.6583428132617
2015-05-07,1836.6567290678431
2015-05-08,1841.6086584813847
2015-05-09,2021.6180045449414
2015-05-10,2038.131770115493
2015-05-11,1860.3628184512866
2015-05-12,1878.7974350088612
2015-05-13,1908.7057046366263
2015-05-14,1959.5073007156675
2015-05-15,2062.96907378504
2015-05-16,2140.9322249413985
2015-05-17,2097.6172846344803
2015-05-18,1852.9997515467358
2015-05-19,1851.120654863785
2015-05-20,1836.0246802659717
2015-05-21,2068.61903369118
2015-05-22,2092.427367271175
2015-05-23,2339.0473667049714
2015-05-24,2056.3341241086446
2015-05-25,1874.853045402923
2015-05-26,1856.1191908627634
2015-05-27,1833.6438569106701
2015-05-28,1684.7667514550596
2015-05-29,1648.4183691957262
2015-05-30,1944.5632085692475
2015-05-31,2018.951938587022
2015-06-01,1729.5400000000002
2015-06-02,1757.2799999999997
2015-06-03,1853.7799999999997
2015-06-04,1899.9499999999998
2015-06-05,1833.1099999999997
2015-06-06,1908.9699999999996
2015-06-07,1962.29
2015-06-08,1873.6800000000005
2015-06-09,1783.29
2015-06-10,1731.67
2015-06-11,1827.3600000000004
2015-06-12,1922.7499999999995
2015-06-13,2009.9599999999998
2015-06-14,2083.39
2015-06-15,1786.02
2015-06-16,1900.1000000000004
2015-06-17,1707.5300000000002
2015-06-18,1680.4200000000005
2015-06-19,1852.7
2015-06-20,1981.02
2015-06-21,1907.95
2015-06-22,1697.81
2015-06-23,1950.3699999999997
2015-06-24,1640.8200000000002
2015-06-25,1646.3700000000001
2015-06-26,1256.0800000000002
2015-06-27,1697.4699999999998
2015-06-28,1733.6600000000003
2015-06-29,1665.06
2015-06-30,1692.7099999999996
2015-07-01,1722.9379999999999
2015-07-02,1804.457
2015-07-03,1866.1349999999998
2015-07-04,1857.9479999999999
2015-07-05,1861.932
2015-07-06,1937.8689999999997
2015-07-07,2052.5260000000003
2015-07-08,1980.5610000000001
2015-07-09,1633.3010000000002
2015-07-10,1565.808
2015-07-11,1683.837
2015-07-12,1755.9400000000003
2015-07-13,1718.18
2015-07-14,1699.392
2015-07-15,1788.5989999999995
2015-07-16,1835.658
2015-07-17,1916.0839999999998
2015-07-18,1929.1299999999997
2015-07-19,1973.2810000000004
2015-07-20,1909.1040000000003
2015-07-21,1861.3490000000002
2015-07-22,1902.4910000000002
2015-07-23,1840.972
2015-07-24,1738.195
2015-07-25,1619.721
2015-07-26,1591.4240000000002
2015-07-27,1562.191
2015-07-28,1566.7139999999995
2015-07-29,1588.5330000000004
2015-07-30,1564.263
2015-07-31,1438.9850000000001
2015-08-01,1521.805
2015-08-02,1659.4180000000001
2015-08-03,1563.5610000000001
2015-08-04,1623.0729999999999
2015-08-05,1731.4910000000002
2015-08-06,1840.388
2015-08-07,1943.188
2015-08-08,1968.396
2015-08-09,1932.3700000000001
2015-08-10,1890.5659999999998
2015-08-11,1826.0220000000002
2015-08-12,1788.473
2015-08-13,1797.2510000000002
2015-08-14,1886.1859999999997
2015-08-15,1858.9180000000003
2015-08-16,1799.655
2015-08-17,1700.1340000000002
2015-08-18,1681.2390000000005
2015-08-19,1805.5409999999997
2015-08-20,1809.2329999999997
2015-08-21,1774.4739999999997
2015-08-22,1827.5419999999995
2015-08-23,1837.116
2015-08-24,1808.9169999999997
2015-08-25,1864.8060000000005
2015-08-26,1727.2350000000004
2015-08-27,1748.223
2015-08-28,1775.808
2015-08-29,2053.757
2015-08-30,2026.848
2015-08-31,2005.4380000000003
2015-09-01,1798.2399999999998
2015-09-02,1765.12
2015-09-03,1753.5499999999997
2015-09-04,1785.1899999999998
2015-09-05,1945.8299999999997
2015-09-06,1908.3299999999997
2015-09-07,1721.65
2015-09-08,1747.3200000000002
2015-09-09,1763.23
2015-09-10,1792.2500000000002
2015-09-11,1806.2000000000003
2015-09-12,1889.0400000000002
2015-09-13,1906.8799999999997
2015-09-14,1783.35
2015-09-15,1785.46
2015-09-16,1794.94
2015-09-17,1803.2899999999997
2015-09-18,1798.47
2015-09-19,1866.2199999999996
2015-09-20,1928.3600000000001
2015-09-21,1746.8900000000003
2015-09-22,1764.5200000000002
2015-09-23,1815.1800000000005
2015-09-24,1930.0600000000002
2015-09-25,1979.2600000000002
2015-09-26,2045.2099999999998
2015-09-27,2084.56
2015-09-28,1909.06
2015-09-29,1934.5000000000002
2015-09-30,1961.8899999999996
2015-10-01,1950.7569999999998
2015-10-02,1945.98
2015-10-03,2095.667
2015-10-04,2080.022
2015-10-05,1851.8970000000002
2015-10-06,1920.729
2015-10-07,1985.665
2015-10-08,1944.6670000000004
2015-10-09,1949.6640000000002
2015-10-10,2169.028
2015-10-11,2248.431
2015-10-12,2004.575
2015-10-13,2092.77
2015-10-14,2120.121
2015-10-15,2132.6520000000005
2015-10-16,2046.2470000000003
2015-10-17,2193.5150000000003
2015-10-18,2208.458
2015-10-19,2098.6569999999997
2015-10-20,2012.1259999999997
2015-10-21,2007.626
2015-10-22,2043.0800000000002
2015-10-23,2044.4279999999999
2015-10-24,2175.2699999999995
2015-10-25,2262.418
2015-10-26,2041.747
2015-10-27,2037.2060000000001
2015-10-28,2028.155
2015-10-29,2103.2940000000003
2015-10-30,2062.3860000000004
2015-10-31,2229.331
2015-11-01,2204.589
2015-11-02,2092.925
2015-11-03,2156.3910000000005
2015-11-04,2131.2870000000003
2015-11-05,2145.1090000000004
2015-11-06,2157.9110000000005
2015-11-07,2292.695
2015-11-08,2273.646
2015-11-09,2042.83
2015-11-10,2090.041
2015-11-11,2095.2999999999997
2015-11-12,2114.255
2015-11-13,2166.436
2015-11-14,2356.8320000000003
2015-11-15,2333.0940000000005
2015-11-16,2065.881
2015-11-17,2126.591
2015-11-18,2086.988
2015-11-19,2130.272
2015-11-20,2168.22
2015-11-21,2473.254
2015-11-22,2483.0440000000003
2015-11-23,2353.4579999999996
2015-11-24,2401.8360000000002
2015-11-25,2433.2050000000004
2015-11-26,2452.6539999999995
2015-11-27,2437.7540000000004
2015-11-28,2564.571
